price,price_sqft,bhk,location,total_sqft,floor_num
1.25,7042,3,other,1775,10
1.45,7323,3,other,1250,12
1.2,8571,3,other,1400,6
1.2,6061,3,other,1980,3
1.2,5698,3,other,2106,1
1.55,7029,3,other,2205,7
1.2,6667,3,other,1305,1
95,6333,3,other,1500,0
1.1,5500,3,other,1732,9
95,5441,3,other,1746,8
1.75,8706,3,other,2010,2
1.25,5182,3,other,1602,1
2.5,5556,6,other,4500,10
1.84,6778,3,other,1227,31
1.35,6000,3,other,1350,5
1,6072,3,other,911,6
2.4,18462,3,other,2635,3
1.55,6568,3,other,2360,7
1.15,7099,3,other,1620,1
1.15,6911,3,other,1188,4
1.05,5185,3,other,2025,2
95,5588,3,other,1700,1
1.3,7151,3,other,1818,2
1.1,7190,3,other,1050,5
2,10000,3,other,2000,3
1.1,5366,3,other,2050,7
1.44,6400,4,other,2250,4
1.1,5688,3,other,1934,1
1.15,5808,3,other,1980,1
1.1,7333,3,other,1200,10
2.1,8400,3,other,2500,11
1,5556,3,other,1800,1
1.1,7190,3,other,990,1
1.05,6239,3,other,1683,10
1.7,7128,3,other,2385,0
1.1,6111,3,other,1800,11
1.75,5540,3,other,3159,6
1.5,6818,3,other,1900,2
2.5,11111,4,other,2250,9
1.15,7516,3,other,1530,3
95,5572,3,other,1705,4
1.5,4545,4,other,3300,9
1.65,7500,3,other,1700,3
1,5848,3,other,1710,4
1.32,6577,3,other,2007,2
1.13,5459,3,other,2070,5
1.54,8162,3,other,1899,7
1.25,5556,5,other,2250,10
1.2,6289,5,other,1908,4
1.4,6222,3,other,1950,4
2.05,7780,3,other,2635,5
1.25,7143,3,other,960,14
1.6,7729,3,other,2070,3
1.7,7556,3,other,2250,5
1.3,7222,3,other,1800,3
1.86,4100,5,other,4550,0
2.25,7500,4,other,3000,0
1.1,5904,3,other,1116,7
2.25,8333,3,other,2700,1
1.3,8754,3,other,1485,8
1,5698,3,other,1755,3
1.25,7015,3,other,963,11
1.5,6667,3,other,2250,4
2,8333,3,other,2130,3
1.81,3292,5,other,5499,2
1.8,14815,2,other,1215,1
1,5556,3,other,1800,9
1.15,6053,3,other,1900,13
1.3,6280,3,other,2070,11
2.5,7874,3,other,3175,0
1,6173,3,other,900,0
2.25,8824,4,other,2550,8
1.65,7801,3,other,2115,8
95,6355,3,other,1495,4
1,4831,4,other,1710,3
1.3,7370,3,other,1234,0
1.25,5654,4,other,1400,20
1.05,5556,3,other,1323,0
95,5278,3,other,1440,0
1.1,7333,2,other,1500,1
2,18519,1,other,1080,0
92,5679,3,other,1620,11
1.05,4861,3,other,2160,4
1.25,5383,3,other,2322,11
95,6032,3,other,1575,2
1.75,6944,3,other,2520,6
1.4,7588,4,other,1800,10
2.3,6389,4,other,3600,2
1.34,8475,3,other,1593,3
2.75,8136,4,other,1960,8
1.55,6114,3,other,2535,3
1,10753,3,other,930,11
1.8,5941,4,other,3030,0
1.6,6531,4,other,2450,5
1.35,7500,3,other,1800,10
2.05,7885,4,other,2505,8
1.18,4974,3,other,2390,3
1.2,5556,3,other,1296,7
95,6507,3,other,1460,10
2.6,7178,5,other,3622,10
1.2,11429,3,other,1050,3
1.6,8205,3,other,1950,0
1.28,6695,3,other,1912,15
1.1,5820,3,other,1890,3
1.45,8709,3,other,1665,1
1.2,8386,2,other,1431,6
1.35,6256,3,other,1295,4
1.21,6722,3,other,1200,6
1.4,7035,3,other,1100,2
1.6,8672,3,other,1460,1
2.25,7120,4,other,3160,3
95.5,5426,3,other,1760,3
95.6,8313,3,other,1150,0
1.25,6944,3,other,1800,2
1.22,7625,3,other,1400,7
1.6,4558,6,other,3510,7
1.25,6538,3,other,1062,16
1.95,7966,3,other,2448,5
1.45,5335,4,other,2718,11
1.25,8091,3,other,1545,2
1.3,7027,3,other,1850,1
1.18,6237,3,other,1892,1
1.5,10431,3,other,1151,3
1.36,5996,3,other,2268,2
1,6849,3,other,1460,10
2.15,8385,3,other,1425,6
1.25,4847,3,other,2579,1
1.65,11325,3,other,1457,2
1,7605,2,other,1315,4
2.5,6944,4,other,3250,10
2,5797,4,other,3450,9
1.36,5991,3,other,2270,0
1.85,8222,3,other,2250,0
1.3,5417,5,other,2400,0
1.3,11374,3,other,1143,0
1.61,8131,3,other,1980,4
1,8333,3,other,1140,1
92,6013,3,other,1200,1
1,9833,3,other,1017,0
1.5,6790,3,other,2205,4
1.05,7913,2,other,1327,2
1.15,6706,3,other,1715,13
2.4,11958,3,other,2007,0
1.15,6085,3,other,1890,8
1.2,14815,2,other,810,0
1.11,7008,3,other,954,7
2.5,8834,3,other,1640,2
1.15,4331,3,other,1458,12
1.18,7946,3,other,1000,1
2.25,8491,3,other,1400,18
1.3,5778,3,other,1575,4
1.05,3889,3,other,1890,5
1.6,6838,3,other,2340,4
1.45,7680,4,other,1888,10
1,7215,3,other,1386,1
1.59,7067,3,other,2025,4
1.05,6667,3,other,1575,9
1.25,5787,4,other,1600,4
1.6,8273,3,other,1934,4
1.65,8221,3,other,2007,10
1.1,9190,3,other,1094,7
1.48,7014,3,other,2110,1
1.2,4364,4,other,1512,13
1.38,4868,3,other,2835,5
1.3,11851,3,other,1097,3
1.11,5139,3,other,2160,2
1.5,7845,3,other,1912,2
95,4524,3,other,1450,2
2.3,9091,4,other,2530,13
96,5117,3,other,1500,12
1.7,7356,3,other,2311,1
95,6129,3,other,1000,10
1.5,7576,3,other,1090,1
1.3,5324,3,other,2442,5
2.05,8333,4,other,1350,1
95,4634,3,other,2050,3
1.4,7330,3,other,1910,5
1.8,7143,4,other,2142,2
2.25,4762,5,other,4725,10
1.25,5654,4,other,1400,15
1.25,8929,3,other,1300,0
1.1,6627,3,other,1660,9
1,5051,3,other,1980,3
1.45,7108,3,other,2040,7
1.95,10345,3,other,1885,4
1.35,6750,3,other,2000,5
1.5,7937,3,other,1890,4
1.75,6569,3,other,2664,1
1.5,7371,3,other,1424,0
95,5003,4,other,1240,6
2.4,4994,4,other,4806,12
95,4222,3,other,1170,1
1.25,7310,3,other,945,1
2,7143,4,other,2800,1
1.05,7883,3,other,1080,2
1.05,5072,3,other,2070,6
1.15,4499,3,other,2556,6
1.3,8497,3,other,1530,5
1.75,7097,4,other,2466,7
1.15,7302,3,other,1575,12
1.35,6303,3,other,2142,4
1.25,6944,3,other,1755,6
1.41,6878,3,other,1250,6
1.05,6000,3,other,900,5
100,5519,3,other,1812,1
2.6,8497,4,other,3060,1
1.5,4286,5,other,3300,1
94,5222,3,other,1080,7
1.2,7273,3,other,1650,7
1.25,5252,4,other,1700,0
1.27,5880,4,other,1980,5
1.25,5548,3,other,1453,11
1.6,5022,4,other,1917,5
1.1,5685,3,other,1935,3
1.85,7475,4,other,2475,1
2.3,5966,5,other,3855,7
1.05,5983,3,other,1755,8
99,4933,3,other,2007,1
1,6173,4,other,1620,4
1.21,5602,3,other,2160,3
1.4,6222,3,other,1350,5
1.92,5877,4,other,1960,0
1.04,4444,3,other,1287,0
1.36,5746,3,other,1302,0
1.29,4994,3,other,1550,0
1.42,6750,3,other,2115,0
2.5,6775,4,other,3690,0
1.23,5006,3,other,1274,0
1.04,6030,3,other,1728,0
1,4873,3,other,2052,0
1.5,9615,4,other,1560,13
2.48,7873,3,other,2677,5
1.32,4000,4,other,1914,7
1.61,6389,3,other,1254,5
1.15,6453,3,other,1782,13
2.07,4667,4,other,4455,7
2.5,6579,4,other,2660,7
1.79,5000,4,other,3591,5
1.53,4722,4,other,3240,6
1.17,5700,3,other,1242,4
1.41,7000,3,other,1114,4
1.51,5600,3,other,1485,5
1.05,5570,3,other,1300,4
1.14,6474,3,other,950,2
2.31,5983,4,other,3861,13
1,4545,3,other,2200,7
1.72,5242,4,other,1810,12
1.32,4000,4,other,3300,9
2.1,7792,4,other,1483,5
1.49,6100,3,other,1351,9
2.51,7200,4,other,2026,8
1.4,4000,4,other,2000,7
1.3,6458,3,other,1167,0
2.48,6453,4,other,2306,11
1.48,7309,3,other,2025,8
2,6859,4,other,1604,5
1.16,6657,3,other,962,4
1.1,6077,3,other,1810,5
2.08,5278,4,other,2373,9
1.05,4415,3,other,1189,3
1.11,3978,3,other,2790,0
1.05,5000,3,other,2106,0
1.03,5803,4,other,1775,7
1.85,7632,4,other,2424,7
1,4975,3,other,2010,5
1.15,5437,3,other,2115,4
1.08,4885,4,other,1550,14
1.35,6383,3,other,1350,7
1.15,6571,3,other,1050,7
1.38,6855,3,other,1200,6
1.06,4794,4,other,1487,12
1.4,6619,3,other,2115,5
1.64,5206,4,other,1737,0
1.15,5679,3,other,1435,1
1.37,4551,3,other,1655,11
1.38,6732,3,other,1575,4
1.53,6483,3,other,2360,1
1.65,6383,4,other,1400,11
1.29,6667,3,other,1944,1
1.41,7000,3,other,2025,1
1.36,6716,3,other,1176,5
1.7,8395,3,other,1215,5
2.25,5000,4,other,4500,4
1.11,5474,3,other,1118,4
1.08,5714,3,other,1050,4
1.7,8786,3,other,1200,2
1.79,7458,3,other,2000,4
1.16,5844,3,other,1215,1
2.45,3889,4,other,6300,4
1.85,6718,4,other,1514,3
2.35,8785,4,other,2675,11
1.21,6516,3,other,1230,2
1.15,5201,4,other,1487,12
1.25,6579,3,other,1800,1
1.5,7974,3,other,1450,3
1.79,7300,3,other,1360,5
1,6006,3,other,1665,0
1,5797,3,other,1035,13
2.25,5000,4,other,4515,30
1.25,7310,3,other,1710,6
1.2,4167,3,other,2898,14
1.1,5836,3,other,1399,8
1.1,5820,3,other,1890,5
1.19,5770,3,other,1200,5
1.2,6803,3,other,1053,0
1.9,6000,4,other,1750,7
1.05,4175,4,other,1600,1
1.4,7443,3,other,1222,5
1.83,6778,3,other,2700,1
1.2,5010,3,other,2395,3
1.08,5510,3,other,1960,7
1.4,6829,3,other,1700,6
1.22,4778,4,other,1411,4
1.75,5776,4,other,2000,16
1.02,5982,3,other,1705,1
2.21,8616,4,other,2025,1
1.5,7215,3,other,1144,11
1.47,7132,3,other,1200,2
1.6,7565,3,other,1850,7
1.5,4505,4,other,2250,4
1.45,7494,3,other,1935,4
1.98,7514,3,other,1590,4
1.58,5503,3,other,2871,0
1.01,5220,3,other,1935,0
1.02,5397,3,other,1890,0
1.37,7880,3,other,1745,2
2.5,10309,4,other,1350,1
2.53,7206,4,other,3515,0
1.07,5944,3,other,1040,4
1.43,7100,3,other,1114,1
2.35,6184,4,other,2736,6
1.75,8418,3,other,1800,4
2.05,9071,3,other,1300,2
1.05,6383,3,other,1350,8
2.3,8270,3,other,2781,1
1.1,3333,4,other,3300,9
1.65,7971,3,other,1309,2
1.32,4150,4,other,1900,7
1.75,8566,3,other,2043,1
1.25,5447,3,other,1665,10
1,5000,4,other,1750,4
1.21,5602,3,other,2160,3
1.92,9195,3,other,2088,5
1.55,7949,3,other,1950,5
1.15,5654,3,other,1728,4
1.25,5556,3,other,1400,5
1.37,5418,4,other,1638,7
1.25,6378,3,other,1960,2
1.25,7331,3,other,1400,7
1.75,8337,3,other,2099,7
1.65,4167,4,other,3960,5
1.5,8446,3,other,1350,5
1.15,5679,3,other,1200,10
1.6,6049,3,other,1454,10
1.31,7426,3,other,1764,4
2.5,7874,3,other,1620,0
1.35,6818,3,other,1980,5
1.1,5291,3,other,2079,10
1.35,6585,3,other,2050,3
1.5,8596,3,other,1050,6
1,6349,3,other,1575,5
1.12,4971,3,other,1352,0
1.11,5873,3,other,1890,0
1.15,6389,3,other,1200,4
1.82,5896,4,other,1852,0
1.32,4000,4,other,1815,0
1.78,6900,3,other,1421,0
1.86,5755,4,other,1778,0
2.45,6499,3,other,3770,0
1.64,4992,4,other,1971,0
1.51,6750,3,other,2250,0
1.42,5009,4,other,1501,0
1.32,6030,3,other,2196,0
1.15,3485,4,other,1914,5
2.42,7520,4,other,2000,6
2.05,4940,4,other,2400,5
1.85,6095,4,other,1677,4
1,5250,3,other,1050,11
2.45,6346,4,other,3861,5
1.15,5808,3,other,1188,1
2.1,5444,4,other,2124,5
1.72,4510,4,other,2200,7
1.52,6711,3,other,1246,4
2.08,6500,4,other,1856,7
2.34,7000,4,other,1845,4
1.15,5793,3,other,1191,9
1.02,4322,3,other,1298,6
1,5100,3,other,1184,5
1.35,5976,3,other,2052,8
1.55,7654,3,other,2025,5
2,4396,5,other,2594,12
1.87,8905,3,other,1400,5
1.42,5182,3,other,1510,15
1.67,5061,4,other,1250,7
1,5698,3,other,990,3
2.5,6200,4,other,2222,8
2.5,7812,4,other,1760,9
1.1,5836,3,other,1226,0
1.6,8630,3,other,1205,2
2.5,7388,4,other,1861,5
1.25,6802,3,other,1018,2
1.53,4750,4,other,1776,9
1.68,5091,4,other,1815,5
1.05,5859,3,other,1792,9
1.4,4219,4,other,1824,8
1.35,6801,3,other,1191,11
1.27,7471,3,other,960,2
1.27,4802,3,other,2645,5
1.8,5000,4,other,1923,10
1.25,4750,3,other,1460,12
1.18,7307,3,other,1615,5
1.1,3667,3,other,968,14
1.2,5772,3,other,2079,10
1.03,4400,3,other,1298,3
1.1,5314,3,other,13000,5
1.9,6618,3,other,1723,3
1.45,4394,4,other,1815,5
1.4,6619,3,other,2115,3
1.5,6769,3,other,2330,12
3.47,6499,4,other,5339,0
3.6,7705,4,other,2818,0
3.88,7176,5,other,2974,0
3.3,6541,4,other,2775,0
2.6,5588,4,other,4653,0
2.97,6667,4,other,2448,9
3.5,10349,4,other,3382,12
2.8,8669,4,other,1900,7
3.15,6176,5,other,2905,13
2.8,6619,4,other,2538,7
2.85,7000,4,other,2162,15
3.55,8964,4,other,2173,7
2.73,5792,4,other,4722,20
4.05,7500,4,other,2970,31
3.95,8500,4,other,2558,7
2.75,5824,4,other,2600,20
3.23,7690,4,other,2310,19
3.79,6493,4,other,3210,8
4.05,9000,4,other,2475,1
3,7500,4,other,2320,8
4.5,11494,4,other,2544,2
2.73,8051,4,other,1870,5
3,13072,3,other,2718,0
2.8,8750,4,other,3200,12
2.61,6459,4,other,2425,17
2.75,8594,4,other,2100,10
2.75,7857,4,other,3500,0
3.1,9254,4,other,2177,6
3.25,9559,4,other,1870,3
3.11,8886,4,other,2625,3
3.19,5907,6,other,3420,5
2.75,7237,4,other,2900,12
3.9,10039,4,other,3885,2
2.95,6900,4,other,2572,7
2.6,9720,4,other,2500,11
2.75,9191,4,other,2992,0
3.11,9094,4,other,3420,5
3.98,8844,4,other,2350,5
4,7843,4,other,3570,0
2.8,8000,4,other,2800,3
3.25,8143,4,other,2394,9
2.7,7500,4,other,2125,3
3.45,5577,5,other,6196,17
3.85,9626,4,other,3000,12
2.87,6450,4,other,2589,20
4.4,8462,4,other,3120,11
3.65,12830,4,other,1991,0
3.67,8500,4,other,2100,3
3.5,15909,3,other,1320,4
4.49,9984,4,other,2350,5
3,8084,4,other,2597,0
3.65,9359,4,other,3200,3
3,10384,4,other,2295,1
3.25,10078,4,other,1666,4
4.25,7996,4,other,3100,11
4.5,11933,4,other,2600,4
4.25,8929,4,other,3238,5
4,9704,4,other,4122,6
3.5,9459,4,other,2220,5
2.75,8594,4,other,3200,10
2.75,8594,4,other,1920,11
2.6,9455,4,other,1650,6
3.13,7701,4,other,2300,13
2.7,8571,4,other,2077,6
4.5,15000,3,other,3000,3
4.1,5857,3,other,5800,10
2.65,5300,4,other,3000,6
3.49,7176,4,other,2682,4
2.7,11134,4,other,1455,2
3.8,9111,4,other,4171,5
4,9251,4,other,2594,3
3.3,9649,3,other,3000,5
3.85,9230,4,other,4171,4
2.71,7020,4,other,2124,6
3.49,10772,6,other,3200,1
3.5,7955,5,other,3080,0
3.2,8767,4,other,3650,2
2.5,8627,4,other,1594,6
4.2,10500,4,other,2200,7
4.3,12216,4,other,3520,9
3,11494,3,other,2610,3
3.42,7862,4,other,4350,12
3.65,9359,4,other,3900,13
3.5,9972,4,other,2150,8
3.15,9514,4,other,2190,7
2.85,7917,4,other,3600,6
4.5,10000,4,other,3000,5
3.05,11003,4,other,2772,2
2.8,9241,4,other,1618,17
3.65,9359,4,other,3900,13
2.75,9094,4,other,3024,7
3.8,10826,4,other,3510,1
2.5,5556,6,other,4500,10
2.75,10358,3,other,2655,2
3.8,8027,4,other,2900,16
3.9,10833,3,other,2700,9
3.51,8966,4,other,3915,0
4,10083,4,other,3967,5
3,15000,5,other,2000,1
2.75,8136,4,other,1960,8
2.6,7178,5,other,3622,10
3,11111,5,other,2700,2
2.5,6944,4,other,3250,10
3.5,9067,4,other,2123,3
2.4,11958,3,other,2007,0
2.5,8834,3,other,1640,2
3.8,15200,5,other,2500,2
2.6,8497,4,other,3060,1
2.6,7864,3,other,3306,0
3.3,6541,4,other,5045,0
2.66,5545,4,other,4797,0
2.68,6647,4,other,2214,6
3.26,7600,4,other,2358,9
2.91,6407,4,other,4542,20
2.6,6429,4,other,4044,5
3.25,7794,4,other,2377,4
3.53,5500,5,other,3531,4
2.87,6800,4,other,4230,12
2.98,6679,4,other,2589,20
2.7,5500,5,other,2706,13
4.16,9195,4,other,2714,16
4.5,10000,4,other,2925,7
2.65,8413,4,other,1890,7
2.8,11696,3,other,2394,7
2.8,7943,4,other,2115,7
2.95,8994,4,other,3280,4
3,8333,4,other,3600,0
4,12500,4,other,2000,7
3.6,9202,4,other,2151,8
3.95,8977,4,other,2420,4
4.15,9432,4,other,2508,4
2.7,11134,4,other,2425,3
3.1,7436,4,other,4169,2
3.67,7500,4,other,4900,2
3,10101,4,other,1850,3
2.95,5960,4,other,4950,13
2.91,8599,4,other,2030,8
3.5,10294,4,other,1870,1
3.57,9400,4,other,2800,2
2.75,7675,4,other,2150,6
2.62,5462,4,other,2637,13
2.7,9000,4,other,2800,21
3.21,7926,5,other,3490,5
3.66,8537,4,other,2358,5
2.6,5200,5,other,2400,0
4.5,15000,3,other,3000,3
3.21,7829,5,other,2800,10
4,13468,4,other,1800,0
3.5,10294,4,other,3400,1
4.08,8000,4,other,2850,1
3.5,7955,5,other,4400,13
3.25,11207,5,other,2900,12
2.75,8384,4,other,2241,7
2.9,9206,4,other,3150,8
3.5,7491,4,other,4672,14
4.5,7149,5,other,3690,6
3.4,5523,5,other,6156,0
3,5531,4,other,3254,22
2.94,6653,4,other,2430,8
3.13,7600,4,other,2267,3
3.15,9000,5,other,3500,12
3.5,6473,5,other,2974,20
2.9,8841,4,other,1846,4
3.36,8400,4,other,2210,4
4.25,9872,4,other,2583,10
2.79,5909,4,other,4722,20
2.74,7650,4,other,3593,10
2.8,7943,4,other,3525,7
3.5,10315,4,other,3393,1
4.3,7150,4,other,3307,9
4.02,8900,4,other,2623,19
3.55,8500,4,other,4188,3
3.15,5500,5,other,3160,13
2.7,6665,4,other,2232,12
2.7,8287,4,other,2116,8
4.25,10585,4,other,4015,6
4.11,9547,4,other,4305,11
4,11429,4,other,2030,5
3.5,10234,4,other,2300,4
3.5,7000,4,other,5000,0
2.65,9464,3,other,1820,3
3.03,8200,4,other,2035,5
3.21,7500,4,other,4287,10
2.99,10034,4,other,2000,8
3.11,8405,4,other,2400,5
3,7600,4,other,2900,2
4,10739,5,other,3725,6
2.63,6754,4,other,2262,10
3,8350,4,other,3593,8
2.8,7977,4,other,1666,8
2.75,8594,4,other,2080,12
3.3,8250,4,other,2400,5
4.25,9872,4,other,2583,11
3,10909,4,other,1750,2
2.7,10000,4,other,1620,2
2.8,11667,3,other,2400,5
2.65,8660,4,other,3060,2
2.75,9191,4,other,2992,0
2.76,7000,4,other,2170,0
3.5,7491,4,other,4672,14
4.26,9000,4,other,2651,5
3.17,6500,4,other,2682,9
3,13280,4,other,1800,0
2.8,8750,4,other,2050,12
3.7,9610,4,other,2500,5
3.43,8190,4,other,2190,6
2.76,7500,4,other,2030,6
3,8108,4,other,3700,13
2.8,9428,4,other,2970,4
4.3,7150,4,other,3307,7
3,6897,4,other,4350,3
3.35,5500,5,other,3358,12
3.26,7506,4,other,2600,14
3.89,5557,5,other,7015,12
2.84,7484,4,other,1800,13
2.75,6111,5,other,2700,5
4,7779,4,other,5142,10
3.44,7319,4,other,2820,7
3.5,13889,4,other,2520,10
3.1,10251,4,other,1692,13
2.62,9357,3,other,1820,3
3.5,15909,3,other,1210,3
2.96,7000,4,other,2327,11
2.79,7181,4,other,3885,4
2.75,8594,4,other,2300,11
3.25,8784,4,other,3700,3
3.1,7071,4,other,4384,12
4,12953,3,other,3088,3
2.75,9191,4,other,1795,0
2.84,7500,4,other,2084,10
3.23,6000,4,other,5391,5
4.21,9356,5,other,4500,12
3.44,8190,4,other,2310,16
2.8,11667,3,other,1920,5
2.95,7712,4,other,2295,6
2.6,7864,3,other,3306,0
2.84,7000,4,other,2237,0
3.47,6499,5,other,5339,21
3.51,6492,5,other,2975,20
2.9,6671,4,other,2385,5
4.3,9817,4,other,2409,8
3.22,5215,5,other,3582,17
2.87,6500,4,other,2429,5
3.24,7940,4,other,2200,8
3.8,6909,4,other,5500,10
3.39,8100,4,other,2429,4
3.3,8919,4,other,3700,7
3.99,9787,4,other,2100,5
2.93,6567,4,other,4464,20
2.98,9250,4,other,1777,6
3.5,8750,4,other,2200,6
4,8889,4,other,3000,0
3.75,9586,4,other,2145,8
2.8,7200,4,other,2145,11
4.5,10000,5,other,2610,12
4.17,6500,5,other,6421,6
4.21,8420,4,other,5000,9
3.43,7038,4,other,2682,7
2.7,7343,4,other,2200,6
3.3,9649,4,other,2700,5
3.25,7065,4,other,3220,11
3.17,8000,4,other,3967,5
2.83,6340,4,other,2499,9
3.13,7600,4,other,2267,5
3.1,9118,4,other,1870,11
2.99,8800,4,other,1972,9
4.21,9779,4,other,2583,11
3.25,9503,4,other,2320,5
3.5,10743,3,other,3258,14
2.8,9247,4,other,18166,17
3.67,7500,4,other,2695,10
2.6,8725,4,other,1650,5
3.06,5850,4,other,5238,12
2.8,7977,4,other,1600,6
2.92,7630,4,other,2105,12
2.6,8333,4,other,1870,4
4.21,8663,5,other,3645,11
3.47,6499,4,other,5339,0
2.73,7000,4,other,2148,0
2.6,7864,3,other,3306,21
3.36,7475,4,other,2720,12
3.7,9566,4,other,2127,7
3.17,8000,4,other,2200,4
2.99,9257,4,other,1867,10
2.64,6800,4,other,2137,6
3,10256,4,other,2925,2
2.99,6698,4,other,4464,20
2.7,8232,4,other,1869,7
3.1,8908,4,other,2000,12
3.5,7922,4,other,2518,20
4.5,8824,4,other,2958,20
4.2,8235,4,other,3500,5
2.7,8232,4,other,1900,4
4.09,8300,4,other,4930,0
3.99,11083,3,other,3000,0
2.9,8580,4,other,2600,4
2.88,6452,4,other,2448,9
3.1,8000,4,other,2136,2
3.25,7600,4,other,2358,5
2.6,6566,3,other,3960,3
3.6,8065,4,other,4464,13
3.25,8800,4,other,2035,8
3.5,6667,4,other,2000,12
2.73,5800,4,other,4722,20
3.85,9625,4,other,2490,3
3,8571,4,other,1880,4
3.5,10511,4,other,2000,4
3.5,9431,4,other,3711,7
3.44,8200,4,other,2310,11
2.82,6000,4,other,4700,22
2.75,4609,5,other,3282,0
2.75,10358,3,other,1510,12
3.32,6500,4,other,2815,9
4.2,9756,4,other,2583,11
2.8,8537,4,other,3280,5
2.7,7500,4,other,3600,4
3.39,8100,4,other,2429,5
2.7,8359,4,other,1938,9
3.6,10610,4,other,2200,2
2.62,6662,4,other,2200,5
4.15,9640,4,other,4305,11
2.6,7500,4,other,1910,4
2.75,7857,4,other,3500,5
3.26,7588,4,other,2362,5
3.5,10072,4,other,2050,12
3.7,7816,5,other,2840,16
2.72,7351,4,other,1950,9
2.89,6475,4,other,2589,20
2.87,6785,4,other,2326,16
3.56,8751,4,other,2237,10
3.15,8514,4,other,2500,8
3.44,8190,4,other,2310,10
3.84,6000,5,other,6400,22
3.85,9340,4,other,2473,0
3.95,9957,4,other,2300,7
3.25,9028,4,other,3600,3
2.61,7000,4,other,3735,7
2.92,7528,4,other,3879,12
4,9137,4,other,2800,5
3.6,8045,4,other,2685,5
3.3,12453,3,other,1590,7
2.75,9191,4,other,2992,5
3.44,8100,4,other,2466,5
3.1,6927,4,other,2685,15
2.62,6860,4,other,2104,9
3.18,7500,4,other,4250,0
2.75,6084,3,other,2260,0
2.8,7943,4,other,2115,7
3.18,7500,4,other,2330,5
2.75,9094,4,other,3024,7
3,10101,4,other,1600,4
3.5,10072,4,other,2135,6
2.6,8025,4,other,2300,2
3.37,8500,4,other,2200,5
2.9,4722,5,other,6156,13
3.82,8500,4,other,4500,2
3.67,7902,4,other,2558,5
3.51,9486,4,other,2140,2
3.15,8514,4,other,2050,2
4,9091,4,other,4400,4
2.92,5850,4,other,2750,21
3.33,9000,4,other,3700,0
2.73,8077,4,other,2028,5
2.85,9596,4,other,1633,5
3.15,8514,4,other,3700,3
2.7,7059,4,other,2295,14
3.44,8200,4,other,2310,8
2.9,4722,5,other,6156,13
3.1,7750,4,other,2200,4
3.76,7793,4,other,4825,8
2.85,10364,4,other,1925,5
3.6,9000,4,other,2320,5
2.85,7653,4,other,3724,12
3.63,8500,4,other,2482,18
3.5,10294,4,other,2210,1
2.78,7943,4,other,2400,0
3.5,14000,3,other,1500,2
3,10101,3,other,2970,9
3.93,8100,4,other,2815,5
3.96,8800,4,other,2350,9
3.12,6500,4,other,4800,13
2.99,7188,4,other,2098,4
4.5,8264,4,other,2997,6
2.9,10545,3,other,1800,9
2.69,7500,4,other,1976,10
2.85,5510,5,other,3418,13
3.21,7926,5,other,3500,6
3.75,9586,4,other,2350,8
4.1,6602,5,other,3411,5
2.84,7000,4,other,2244,3
2.9,4722,5,other,6156,13
4.35,9667,4,other,2700,3
3.4,7816,4,other,2600,7
3.5,10072,4,other,2154,19
2.85,10364,4,other,1650,5
2.78,5900,4,other,4722,20
4,11604,4,other,2412,6
3.89,8644,4,other,2350,9
3.4,7245,4,other,2220,5
4.11,7127,4,other,3172,7
2.73,6989,4,other,2148,3
3,7278,4,other,2270,3
3,7895,4,other,3800,3
2.81,7250,4,other,2250,2
3.17,7925,4,other,2400,4
2.72,6500,4,other,2302,9
3.28,8500,4,other,3868,8
3,6818,4,other,4400,0
3.64,9635,4,other,2267,13
2.79,8018,4,other,2088,5
3.3,9758,4,other,2692,11
